,title,link,description
893,증권중개인,https://terms.naver.com/entry.naver?docId=926294&cid=42116&categoryId=42116,[직업설명] 증권중개인은 증권의 거래 주문을 받아 성사시키는 중간자로서 증권을 사거나 팔고자 하는 고객의 주문을 증권 거래소에 등록시키고 고객의 거래조건과 맞는 주문자를 찾아 연결해주는 일을... 
894,한신대학교,https://ko.wikipedia.org/wiki/%ED%95%9C%EC%8B%A0%EB%8C%80%ED%95%99%EA%B5%90,<b>빅데이터</b>융합 IT영상<b>데이터</b>융합 e스포츠융합 신학 목회신학 사회혁신 신학대학원 (서울캠퍼스) 성서/이론/실천신학(M.Div.) 신학일반(M.T.S.) 에큐메니칼(Th.M.) 교육대학원 국어교육 역사교육 수학교육... 
895,민주 국가의 섭정 체제?,https://openlectures.naver.com/contents?contents_id=130467,‘전문가 시스템’이란 특정 분야의 방대한 지식을 <b>빅데이터</b> 형태로 구축하고 여기에 강력한 추론... <b>빅데이터</b>로 무장하고 수많은 투자자들에게 투자에 관한 조언과 자산 관리 서비스를 제공하고 있다. 또한... 
896,오은,https://ko.wikipedia.org/wiki/%EC%98%A4%EC%9D%80,<b>빅데이터</b> 기업 다음소프트에서 3년 6개월동안 근무하며 직장 생활과 문학 활동을 병행했다. 2018년부터 예스24에서 제작하는 팟캐스트 책읽아웃을 진행하고 있다. 저서 시집 《호텔... 
897,클로저스 성우 교체 논란 및 레진코믹스 탈퇴 사태,https://ko.wikipedia.org/wiki/%ED%81%B4%EB%A1%9C%EC%A0%80%EC%8A%A4_%EC%84%B1%EC%9A%B0_%EA%B5%90%EC%B2%B4_%EB%85%BC%EB%9E%80_%EB%B0%8F_%EB%A0%88%EC%A7%84%EC%BD%94%EB%AF%B9%EC%8A%A4_%ED%83%88%ED%87%B4_%EC%82%AC%ED%83%9C,<b>빅데이터</b> 기법으로 분석하여 특집으로 구성해 보도하였다. 시사IN은 <b>데이터</b> 기반 전략컨설팅 기업 아르스 프락시아와 협력해 나무위키의 메갈리아 항목이 2015년 8월에서 2016년 8월까지의 수정 내역 텍스트의... 
898,에어스 컴퍼니,https://ko.wikipedia.org/wiki/%EC%97%90%EC%96%B4%EC%8A%A4_%EC%BB%B4%ED%8D%BC%EB%8B%88,"스마트 팩토리 자동차 생산 과정 중 자동차 도장면 검사 공정에 AI를 접목한 것으로, 도장검사지에 적힌 정보를 빠르게 추출해 <b>빅데이터</b>를 구축하는 기술이다. 기술 분야 언어 이해 - 자연어처리, 음성인식... "
899,파파고,https://terms.naver.com/entry.naver?docId=5758144&cid=42107&categoryId=42107,"네이버 산하의 기술연구소인 '네이버랩스'가 개발한 인공신경망(ANN, Artificial Neural Network)은 스스로 <b>빅데이터</b>를 학습하고 이를 기반으로 통·번역 서비스를 제공한다. 2019년 4월 24일 현재 파파고는... "
900,금융의 모든 것이 변하고 있다,https://terms.naver.com/entry.naver?docId=3378732&cid=42171&categoryId=58294,머지않아 종이통장이 사라진다고 한다. 100년 넘게 금융 시스템과 개인을 연결해 주던 통장은 2017년부터 자취를 감추게 될 것이다. 실체는 사라지고 컴퓨터 소프트웨어나 모바일 앱의 아이콘으로만 존재하게... 
901,국민건강보험공단,https://ko.wikipedia.org/wiki/%EA%B5%AD%EB%AF%BC%EA%B1%B4%EA%B0%95%EB%B3%B4%ED%97%98%EA%B3%B5%EB%8B%A8,<b>빅데이터</b> 운영실 건강관리실 장기요양상임이사 요양운영실 요양급여실 요양심사실 정보화본부 정보화본부 정보운영실 부설 병원 국민건강보험 일산병원 각주 외부 링크 국민건강보험공단 - 공식... 
902,로보어드바이저,https://terms.naver.com/entry.naver?docId=3586092&cid=59277&categoryId=59283,‘로보어드바이저(Roboadviser)’는 고도화된 알고리즘과 <b>빅데이터</b>를 통해 인간 프라이빗 뱅커(PB: Private Banking) 대신 모바일 기기나 PC를 통해 포트폴리오 관리를 수행하는 온라인 자산관리 서비스를... 
903,우버이츠,https://terms.naver.com/entry.naver?docId=5570732&cid=43667&categoryId=43667," 계약된 식당의 음식을 배달해주는 외식 배달 중개 앱 서비스로, 일반인 배달원이 원하는 시간에 자유롭게 일하며 서비스를 제공한다.  | 외국어 표기 | Uber Eats(영어) | 출처: 게티이미지 코리아... "
904,전자지갑,https://terms.naver.com/entry.naver?docId=2718679&cid=55571&categoryId=55571,"디지털화된 가치를 안전하게 활용할 수 있도록 모바일 기기상에 구현한 전자 지불 시스템의 한 종류로, 영어로는 ‘e-Wallet’이나 ‘Digital Wallet’이라고 한다. 신용 결제뿐 아니라 멤버십 · 포인트... "
905,기술을 접목한 자살 예방 방안,https://terms.naver.com/entry.naver?docId=3385645&cid=42251&categoryId=58304,"자살 위험 징후를 조기에 감지하는 한국형 검진 도구가 필요하다. 페이스북은 이용자 간 긴밀한 연결 관계를 활용해, 자살 이상 징후를 보이는 이용자에게 전문 상담을 제공할 예정이다. 한국도 SNS를 활용한... "
906,비딩톰,https://ko.wikipedia.org/wiki/%EB%B9%84%EB%94%A9%ED%86%B0,"비딩톰(BiddingTOM) 은 국가종합전자조달 나라장터의 입찰정보 <b>빅데이터</b>를 수집, 분석의 일부 자동화를 위해 인공지능(AI)이 결합된 솔루션이다. 사용자의 의사결정을 보조하기 위해 모니터링, 사용자 관심 기반... "
907,배경훈 (1976년),https://ko.wikipedia.org/wiki/%EB%B0%B0%EA%B2%BD%ED%9B%88_(1976%EB%85%84),"<b>빅데이터</b>를 포함한 인공지능 연구를 수행하였다. 한편 연구성과로는 15여편의 SCI 국제저널을 포함하여 50여편의 논문을 게재한 바 있고, 2007년에는 세계3대인명사전에 등재되었고... "
908,한국연구재단,https://ko.wikipedia.org/wiki/%ED%95%9C%EA%B5%AD%EC%97%B0%EA%B5%AC%EC%9E%AC%EB%8B%A8,정책연구실 <b>데이터</b>정보센터 정보보안TF 경영지원본부 경영실 재정기금실 연구윤리지원센터... 기초연구실<b>데이터</b> 글로벌 허브구축 유럽핵입자물리연구소(CERN) 협력 인문사회분야 학술연구사업... 
909,부동산연구원,https://ko.wikipedia.org/wiki/%EB%B6%80%EB%8F%99%EC%82%B0%EC%97%B0%EA%B5%AC%EC%9B%90,연구개발실 공시제도연구부 산업정책연구부 평가정보연구부 인재개발부 국제협력부 - 시장분석연구실 시장분석연구부 <b>빅데이터</b>연구부 거래정보연구부 같이 보기 외부 링크 부동산연구원 홈페이지
910,쎄미시스코,https://terms.naver.com/entry.naver?docId=3432208&cid=43167&categoryId=43167, 반도체 · 디스플레이 검사장비 업체.  (주)쎄미시스코는 2000년 10월 반도체 및 평판 디스플레이 공정장비 제조업을 목적으로 설립된 회사다. 2001년 2월 기업부설 공정기술연구소를 인가받고... 
911,영광고등학교 (영주),https://terms.naver.com/entry.naver?docId=5947836&cid=66911&categoryId=66938,"[정의] 경상북도 영주시 상망동에 있는 사립고등학교. [교육 목표(교훈 포함)] 영광고등학교는 ‘투철한 역사의식으로 올바른 국가관을 가진 사람, 바른 주체의식을 갖고 난관을 극복하는 사람[자주인]... "
912,모든 생명의 공동조상,https://terms.naver.com/entry.naver?docId=5751130&cid=61233&categoryId=61233,요즈음 <b>빅데이터</b> 시대에 과학자들은 루카의 정체는 그들의 가지고 있었던 유전자를 추측하면 알 수 있다고 여긴다. 기본 아이디어는 현존하는 모든 생명은 루카에서 분기되었기에 루카에는 모든... 
913,콜드체인,https://terms.naver.com/entry.naver?docId=5769541&cid=43667&categoryId=43667," 농축수산물, 식료품, 의약품 등 온도에 따라 품질이 변화할 수 있어 온도 관리가 필요한 제품의 유통 과정 전반에서 온도를 낮게 유지해 제품의 품질과 안전을 보장하는 저온유통 시스템이다.  | 외국어... "
914,장광수,https://ko.wikipedia.org/wiki/%EC%9E%A5%EA%B4%91%EC%88%98,<b>빅데이터</b> 미래전략센터 설립 등을 통해 차세대 전자정부 기반을 마련했다. 또 정부통합전산센터장을 역임할 때도 클라우드 기반의 전산통합 환경을 구축하고 통합보안관제센터를 구축·운영해 편리하고... 
915,이베이,https://terms.naver.com/entry.naver?docId=1691836&cid=42171&categoryId=42185,이베이는 전세계를 대상으로 하는 온라인 시장이다. 이베이는 경매와 직접 구매 서비스뿐만 아니라 스마트폰 등에서 바로 쇼핑할 수 있는 모바일 서비스도 제공하고 있다. 고객들의 참여와 신뢰를... 
916,울산정보산업진흥원 (울산),https://terms.naver.com/entry.naver?docId=5785092&cid=64862&categoryId=65055,"[정의] 울산광역시 남구 무거동에 있는 정보 통신 산업 지원 및 육성 기관. [설립 목적] 울산정보산업진흥원은 울산의 정보통신기술[ICT] 융합 산업 육성 체계를 마련하고, ICR 벤처 창업의 생태계를... "
917,프랑스의 과학기술 정책,https://terms.naver.com/entry.naver?docId=5773440&cid=43926&categoryId=43927,[ 1. 개요] ○ 프랑스 과학기술 정책은 경제 및 사회적 차원에서의 중요한 도전과제에 과학기술을 통해 보다 더 잘 대응하는 것을 목표로 함. ○ 연구 혁신 정책 방향은 기초 연구의 안정적인 추진... 
918,산업공학과,https://terms.naver.com/entry.naver?docId=917650&cid=44346&categoryId=44346,"[학과개요] 체계적인 시스템과 다양한 학문, 그리고 기술의 융합 시대입니다. 빠른 기술 변화 시대에는 융합과 체계적 시스템으로 효율성을 높이는 것이 핵심입니다. 산업공학과는 현재보다 나은 일의 수행과... "
919,디자인DB,https://ko.wikipedia.org/wiki/%EB%94%94%EC%9E%90%EC%9D%B8DB,"관련 <b>데이터</b>베이스, 디자인업계 소식이나 디자인 종사자를 위한 정보 교류까지, 디자인과 관련된... 정보를 <b>데이터</b>베이스로 구축하는 데 목적이 있다. 사용자가 원하는 정보를 정확히 찾을 수 있도록... "
920,사물인터넷,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%AC%BC%EC%9D%B8%ED%84%B0%EB%84%B7,이것을 <b>빅 데이터</b>라고 부른다. 따라서 <b>빅 데이터</b>를 분석하는 효율적인 알고리즘을 개발하는 기술의 필요성이 사물인터넷의 등장에 따라 함께 대두되고 있다. 시스코 시스템즈의 조사에 따르면... 
921,인공지능 지진학자 만들기,https://terms.naver.com/entry.naver?docId=5707574&cid=60296&categoryId=60308,지진 모니터링 시스템에서 발생하는 거대하고 난해한 <b>데이터</b>를 분석하는 것은 지진학자들에게 매우... 이는 과학이 직면한 문제를 <b>빅데이터</b>와 AI를 이용해 해결해가는 과제다. 진보된 하드웨어와 머신러닝... 
922,주의력 경제,https://ko.wikipedia.org/wiki/%EC%A3%BC%EC%9D%98%EB%A0%A5_%EA%B2%BD%EC%A0%9C,"보고서》, 노승영 옮김, 문학동네, 2019년 크리스 샤퍼 지음, 《<b>데이터</b>, 민주주의를 조작하다 - <b>빅데이터</b> 알고리즘은 어떻게 여론을 만들고 역사의 경로를 바꾸는가》, 김선 옮김, 힐데와소피, 2020년 각주"
923,창조경제,https://ko.wikipedia.org/wiki/%EC%B0%BD%EC%A1%B0%EA%B2%BD%EC%A0%9C,"<b>빅데이터</b> 분야에서는 고성능 컴퓨팅 기술, 실시간 스트림 <b>빅데이터</b> 처리 기술을 개발하고 기술 및 사업화 컨설팅을 진행해 중소기업을 육성하기 위한 발판을 마련할 계획이다. 지능형 반도체: 스마트 자동차... "
924,순천향대학교,https://terms.naver.com/entry.naver?docId=870966&cid=43142&categoryId=43142, 충청남도 아산에 있는 사립 종합대학교.  순천향대학의 모태는 1974년 당시 신경내과 권위자이던 향설(鄕雪) 고(故) 서석조 박사가 서울 한남동에 세운 의료법인 순천향병원이다. 서 박사는 1978년 1월... 
925,비즈니스 인텔리전스(BI),https://terms.naver.com/entry.naver?docId=2274738&cid=42171&categoryId=51120,"치밀한 <b>데이터</b> 분석 기반의 고급 정보가 뒷받침되어야 시장에 나갈 수 있는 시대가 된 것이다. 기업 마당에는 <b>데이터</b>가 쓰레기 더미처럼 쌓여가고 있는데, 많은 기업이 어떻게 정보를 찾아야 할지 감을... "
926,서비스경제 발전전략(2016),https://terms.naver.com/entry.naver?docId=3484316&cid=43667&categoryId=43667,"의료 부문 · 비식별 의료 정보의 <b>빅데이터</b> 활용을 허용한다. · 편의점이나 마트 등에서 판매할 수 있는 안전 상비의약품 범위를 기존 감기약, 해열진통제, 소화제 등 13개 제품에서 대폭 확대한다. 판매... "
927,IoT 기반 스마트 에너지 서비스,https://terms.naver.com/entry.naver?docId=2851228&cid=56756&categoryId=56756,"IoT 기반 스마트 에너지 관리 서비스는 초연결 사회에서의 에너지 문제 해결을 위한 IoT 기반 스마트 에너지 플랫폼 기술을 개발하여 에너지 정보 수집, 에너지 수요의 부하 관리 및 에너지 공유/거래를 통한... "
928,스마트 콘텐츠,https://terms.naver.com/entry.naver?docId=3380860&cid=42171&categoryId=58265,최근까지 스마트 생태계에 대한 논의는 대부분 네트워크와 플랫폼 그리고 단말에 한정되어 왔다. 하지만 향후 스마트 생태계의 핵심은 오히려 서비스나 콘텐츠 자체에서 올 것으로 기대된다. 스마트 콘텐츠가... 
929,파워FM (라디오 프로그램),https://ko.wikipedia.org/wiki/%ED%8C%8C%EC%9B%8CFM_(%EB%9D%BC%EB%94%94%EC%98%A4_%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8),"FLEX~(황보) 수요일 : 직장인탐구생활 (주시은) 목요일 : <b>빅데이터</b>쇼 (최재원 이사) 금요일 : 그러면 안돼~ (권진영) 토요일 : 내 맘이야 넘버7 (박슬기) 일요일 : 영화는 수다다, 김영철의... "
930,퀴즈! 과학상식,https://ko.wikipedia.org/wiki/%ED%80%B4%EC%A6%88!_%EA%B3%BC%ED%95%99%EC%83%81%EC%8B%9D,<b>빅데이터</b> 과학 드론 과학 가상현실 • 증강현실 사물 인터넷 과학 황당 방송 과학 3D 프린팅 과학 엉뚱 실험 수학 황당 측정 수학 유튜브 크리에이터 세계 불가사의 수학 귀여운 강아지 과학 쓰이는 캐릭터... 
931,의료정보공학과,https://terms.naver.com/entry.naver?docId=917746&cid=44346&categoryId=44346,[학과개요] 첨단화된 의료장비의 발전으로 간단하면서도 보다 정확하고 세밀하게 다양한 질병 검사를 할 수 있게 되었습니다. 의료정보공학과는 현대 의학의 발전에 도움이 되고 환자들의 질병에 대해 정확한... 
932,한국국토정보공사 완주지사 (완주),https://terms.naver.com/entry.naver?docId=5869319&cid=65973&categoryId=65998,"[정의] 전라북도 완주군의 지적측량 등을 수행하기 위해 설립된 특수법인. [설립 목적] 한국국토정보공사 완주지사는 지적측량과 지적정보체계의 구축, 지적 재조사 사업 등을 수행하기 위해... "
933,"헤이 시리, 오늘 날씨는 어때",https://terms.naver.com/entry.naver?docId=3409729&cid=60335&categoryId=60335,"기계와 대화를 나누는 일은 이제 낯설지 않다. 보험이나 카드회사처럼 고객 문의가 많은 회사와의 통화는 예외 없이 기계음을 듣는 것으로 시작한다.‘*번을 누르세요.’ 라는 반복을 참고 나면, ‘다시... "
934,한국보건사회연구원,https://ko.wikipedia.org/wiki/%ED%95%9C%EA%B5%AD%EB%B3%B4%EA%B1%B4%EC%82%AC%ED%9A%8C%EC%97%B0%EA%B5%AC%EC%9B%90,장기요양연구팀 아동복지연구팀 정보통계연구실 <b>빅데이터</b>연구팀 사회보장통계센터 정보기술팀 사회조사팀 경영지원실 인재경영팀 총무팀 회계팀 외부 링크 한국보건사회연구원 - 공식 웹사이트
935,울산과학기술원,https://ko.wikipedia.org/wiki/%EC%9A%B8%EC%82%B0%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0%EC%9B%90,<b>빅데이터</b> 연구센터 스마트센서 연구센터 울산과학기술원 <b>데이터</b> 과학 연구소 분산 딥러닝 기반 인공지능 연구센터 자연과학 연구부 핵융합 플라즈마 안정성/구속성 연구센터 에너지 및 화학공학... 
936,애플리케이션 성능 관리,https://ko.wikipedia.org/wiki/%EC%95%A0%ED%94%8C%EB%A6%AC%EC%BC%80%EC%9D%B4%EC%85%98_%EC%84%B1%EB%8A%A5_%EA%B4%80%EB%A6%AC,"사용하여 <b>데이터</b>를 수집하는 dynatrace(Appmon), New Relic, Cisco(AppDynamics), 제니퍼소프트(제니퍼), TRACER(웰컨) 등이 이에 속한다. 3세대 - 클라우드, <b>빅데이터</b>, 마이크로 서비스환경에서는 기존 2세대의... "
937,KT엠하우스,https://ko.wikipedia.org/wiki/KT%EC%97%A0%ED%95%98%EC%9A%B0%EC%8A%A4,<b>빅데이터</b>와 AI 등 혁신기술을 활용한 신규 먹거리 발굴에도 힘쓰고 있다. 2020년에는 사내 벤처... 구분없는 '통합<b>데이터</b>이용권' 기프티쇼 출시 9월 '한국지하철' App 內 중국 관광객 대상 기프티쇼... 
938,경남도립남해대학,https://ko.wikipedia.org/wiki/%EA%B2%BD%EB%82%A8%EB%8F%84%EB%A6%BD%EB%82%A8%ED%95%B4%EB%8C%80%ED%95%99,"남해전문대학 설립 계획 승인 (교육부) 대학기구 대학본부: 교무처, 사무국 부속기관: 대외홍보실 (미디어센터), 학생지원센터, <b>빅데이터</b>융합센터 (도서관), 평생교육원, 국제어학원, 기숙사... "
939,시대전환,https://ko.wikipedia.org/wiki/%EC%8B%9C%EB%8C%80%EC%A0%84%ED%99%98,"<b>빅데이터</b> 및 머신 러닝 등의 기술을 통한 정부 부처 융합, 오픈 <b>데이터</b> 정책 등을 추진한다. 일곱째 , 혁신적인 산업의 경우 다양한 이해관계인과 다양한 정부 부처가 관여되어 있는 현 상황에서 각 정부... "
940,부천대학교,https://ko.wikipedia.org/wiki/%EB%B6%80%EC%B2%9C%EB%8C%80%ED%95%99%EA%B5%90,"<b>빅데이터</b> 브랜드 평판 1위(8~9월) 2021년 8월 23일 2021년 대학기본역량 진단(1단계) 자율개선대학... 2021년 4차산업 혁명 수요기반 융복합 교육혁신, 산학친화형 환경조성, <b>데이터</b> 기반 학생 맞춤... "
941,카페24(주),https://terms.naver.com/entry.naver?docId=5138096&cid=40942&categoryId=31821," 한국의 전자상거래 플랫폼 제공 업체로, 2018년 2월 국내 최초로 테슬라 요건에 의해 코스닥 시장에 등록됐다.  1999년 5월 설립된 전자상거래 플랫폼 제공 기업으로 온라인 쇼핑몰 구축 솔루션, 글로벌... "
942,교통공학과,https://terms.naver.com/entry.naver?docId=917527&cid=44346&categoryId=44346,"최근에는 자율주행차, 초고속 인터넷, <b>빅데이터</b> 및 인공지능을 활용한 교통 인프라 구축, 지능형 교통 체계 마련, 미래 교통과 관련된 다양한 연구 등 4차 산업 핵심 기술과 접목되고 있습니다. [흥미와 적성]... "
943,웨스트스코틀랜드대학교,https://terms.naver.com/entry.naver?docId=5646317&cid=40942&categoryId=34672, 영국 스코틀랜드 스트래스클라이드주와 덤프리스갤러웨이주 및 런던에 위치한 공립대학교.  2007년 페이즐리 대학교(University of Paisley)와 해밀턴(Hamilton)에 위치한 벨 칼리지(Bell College)... 
944,충무관,https://ko.wikipedia.org/wiki/%EC%B6%A9%EB%AC%B4%EA%B4%80,"또한, 사관생도들이 논리적이고 창의적인 문제 해결 능력 및 <b>데이터</b> 분석 능력을 함양할 수 있도록... <b>빅데이터</b> 분석 능력이 강조되고 있다. 이에 따라 수학과는 논리적이고 창의적인 문제해결능력을 구비한... "
945,직업능력심사평가원,https://ko.wikipedia.org/wiki/%EC%A7%81%EC%97%85%EB%8A%A5%EB%A0%A5%EC%8B%AC%EC%82%AC%ED%8F%89%EA%B0%80%EC%9B%90,<b>빅데이터</b> 패턴 분석을 통한 부정훈련 의심기관 추출 부정훈련 의심기관 유관기관 합동 지도 및 감독... <b>빅데이터</b>로 부정훈련 의심사례 차단 - 브릿지경제 출처 광주지방고용노동청(직업능력심사평가원 개원... 
946,한국국토정보공사 해남지사 (해남),https://terms.naver.com/entry.naver?docId=5933890&cid=66793&categoryId=66819,"[정의] 전라남도 해남군 해남읍 고도리에 있는 한국국토정보공사 광주전남지역본부 산하의 지사. [개설] 한국국토정보공사는 지적 측량, 공간 정보 사업, 지적 사업 등을 수행하는 국토교통부 산하... "
947,바이두,https://terms.naver.com/entry.naver?docId=3390501&cid=40942&categoryId=34661," 인터넷 검색 엔진, 온라인 백과사전, 음악 재생 등의 웹 서비스를 제공하는 중국의 IT 기업.  2000년 리옌홍(Li Yanhong)과 쉬융(Xu Yong)이 설립하였고, 본사는 베이징 하이뎬에 있다. ‘바이두’라는... "
948,고려사이버대학교,https://terms.naver.com/entry.naver?docId=1227272&cid=40942&categoryId=34669,"학부 과정에는 창의공학부(전기전자공학과, 기계제어공학과, 소프트웨어공학과, 정보관리보안학과, 디자인공학과), 미래학부(<b>빅데이터</b> 전공, 인공지능 전공, 신산업기술경영 전공), 경영학부(경영학과... "
949,신용보증기금,https://ko.wikipedia.org/wiki/%EC%8B%A0%EC%9A%A9%EB%B3%B4%EC%A6%9D%EA%B8%B0%EA%B8%88,한국기업<b>데이터</b>로 이관 2006년 6월 1일 - 신용보증기금 NEW CI 선포 2008년 7월 21일 - 안택수 이사장... 투자·<b>빅데이터</b> 시장 분석 등의 기능을 포함한 혁신창업 플랫폼 오픈 2021년 7월 12일 - 경상남도... 
950,컴퓨테이셔널 저널리즘의 철학적 배경,https://terms.naver.com/entry.naver?docId=3549214&cid=42192&categoryId=58568,"컴퓨테이셔널 저널리즘, 로봇 저널리즘, <b>데이터</b> 저널리즘 등 일련의 현상 혹은 혁신은 일종의 패러다임 전환이라고 볼 수 있다.연역적 접근의 기존 언론 행위에서 객관적 <b>데이터</b>에 의존하는 귀납적 접근으로 그... "
951,경찰청,https://terms.naver.com/entry.naver?docId=646848&cid=43124&categoryId=43124," 치안 업무를 관장하는 중앙행정기관.  경찰청은 치안업무를 관장하는 중앙행정기관이다. 경찰청의 주요 업무는 국민의 생명 · 신체 및 재산의 보호, 범죄의 예방 · 진압 및 수사, 경비 · 요인경호 및... "
952,온라인투자연계금융업,https://terms.naver.com/entry.naver?docId=6505870&cid=42107&categoryId=42107,<b>빅데이터</b>를 활용한 신용평가 시스템 고도화 등을 통해 금리단절 계층에 대해 적정 금리를 산출할 수 있다. 이전에는 P2P 업체가 플랫폼 형태로 투자자를 모집하고 P2P 연계대부업체가 차주에게 대출을 내주는... 
953,KC 대학교,https://terms.naver.com/entry.naver?docId=870594&cid=43142&categoryId=43142," 서울특별시 강서구에 있는 사립 종합대학.  KC 대학교는 서울시 강서구 화곡동에 위치한 사립 종합대학교이며, 교육 이념은 기독교 진리를 바탕으로 한 ‘일치, 자유, 사랑’이다.... "
954,지능형 반도체,https://terms.naver.com/entry.naver?docId=3480821&cid=58439&categoryId=58439,"최근에는 이러한 반도체로 <b>빅 데이터</b> 및 IOT(사물인터넷)를 다루는 데에 한계를 느끼고, 이 둘을 하나로 합치는 연구, 개발이 진행되고 있다.두 기능을 합한 반도체를 지능형 반도체(Processing In Memory, PIM)... "
955,한국언론진흥재단,https://ko.wikipedia.org/wiki/%ED%95%9C%EA%B5%AD%EC%96%B8%EB%A1%A0%EC%A7%84%ED%9D%A5%EC%9E%AC%EB%8B%A8,"뉴스<b>빅데이터</b>팀 기타 대한민국 언론인들의 상호협력과 친목도모를 위한 한국프레스클럽, 회원간 생활안정과 복지증진을 위해 언론인금고, 언론인의 전문화와 미디어 산업의 선진화를 목표로... "
956,단국대학교,https://terms.naver.com/entry.naver?docId=1079503&cid=40942&categoryId=34669," 경기도 용인시와 충남 천안시에 있는 사립 종합대학.  1947년 서울 종로구 낙원동에 2개 학부 5개 학과(법정학부:법률학과·정치학과, 문리학부:사학과·수학과·물리학과)의 단국대학으로 설립되어, 초대... "
957,태국의 과학기술,https://terms.naver.com/entry.naver?docId=1178014&cid=40942&categoryId=31906,"[ R&#38;D] 태국은 2015년 기준으로 R&#38;D에 18.5억 달러, 국내총생산(GDP)대비 0.62%의 예산을 지출하였다. 절대규모 기준으로 바라보았을 때 태국은 전 세계에서 42번째로 많은 R&#38;D 예산을 지출한 국가이다.... "
958,넷플릭스,https://terms.naver.com/entry.naver?docId=3484206&cid=40942&categoryId=34658," 스트리밍 미디어, 온 디맨드 비디오, DVD 대여 서비스를 제공하는 미국의 다국적 엔터테인먼트 기업.  1997년 리드 헤이스팅스와 마크 란돌프가 캘리포니아 스코츠 밸리에 설립했다. 본사는... "
959,한국교육학술정보원,https://ko.wikipedia.org/wiki/%ED%95%9C%EA%B5%AD%EA%B5%90%EC%9C%A1%ED%95%99%EC%88%A0%EC%A0%95%EB%B3%B4%EC%9B%90,『초중등교육정보메타<b>데이터</b>』국가표준 규격(KS X 7001) 획득 2005년 4월 1일... <b>빅데이터</b> 기반 분석 서비스(RISS Analytics) 실시 2015년 12월 24일: 정보보호관리체계(ISMS) 인증 획득 2016년 1월 27일: 제... 
960,콘텐츠 큐레이션과 미디어 수용자 변화,https://terms.naver.com/entry.naver?docId=3381103&cid=42171&categoryId=58291,"콘텐츠 큐레이션 서비스가 발달하는 이유에는 기술 발달, 사회적 환경 변화, 정책적 상황 등 여러 가지가 있을 수 있다. 하지만 콘텐츠의 최종 소비자인 수용자의 행위가 수반되지 않는다면 콘텐츠 큐레이션은... "
961,뉴스심리지수,https://terms.naver.com/entry.naver?docId=6407879&cid=42107&categoryId=42107,"뉴스심리지수는 한은이 머신러닝(기계학습)·<b>빅데이터</b> 분석 기법 등을 활용해 내놓은 첫 통계 지표다. 인공지능(AI)이 50개 언론사의 인터넷 경제기사 문장을 ‘긍정’, ‘부정’, ‘중립’으로 각각... "
962,디지캡,https://terms.naver.com/entry.naver?docId=2208411&cid=43167&categoryId=43167," 디지털콘텐츠 보안·방송서비스 솔루션 전문기업.  (주)디지캡은 콘텐츠 보안 솔루션, 방송서비스 솔루션, N-스크린 솔루션 등의 사업을 영위할 목적으로 2000년 4월 설립되었다. 같은 해 11월... "
963,스스로 판단하고 움직이는 똑똑한 자동차가 온다,https://terms.naver.com/entry.naver?docId=3409103&cid=60335&categoryId=60335,"불과 몇 년 전만 해도 자동차를 선택하는 기준은 튼튼함과 안전성, 크기, 디자인이었다.최근에는 고유가 추세가 지속되고 친환경 자동차가 주목받으며 연료 1리터당 평균 주행거리, 즉 연비 향상이 자동차... "
964,대전대학교,https://ko.wikipedia.org/wiki/%EB%8C%80%EC%A0%84%EB%8C%80%ED%95%99%EA%B5%90,<b>빅데이터</b>사이언스학과 정보보안학과 핀테크학과 AI융합학과 리버럴 아츠 칼리지(H-LAC) 글로벌문화콘텐츠학과 국어국문창작학부 역사문화학과 경제학과 정치외교학과 생명과학부 디자인·아트대학... 
965,생활환경디자인연구소,https://ko.wikipedia.org/wiki/%EC%83%9D%ED%99%9C%ED%99%98%EA%B2%BD%EB%94%94%EC%9E%90%EC%9D%B8%EC%97%B0%EA%B5%AC%EC%86%8C,<b>빅데이터</b> 과제 분석 용역 2017년 서울시 고령친화상점 디자인 및 매뉴얼 개발 2017년 진안읍 농촌중심지활성화사업 기본계획 용역 2017년 마령면 농촌중심지활성화사업 지역역량강화 용역 2017년 진안... 
966,교양공학부,https://terms.naver.com/entry.naver?docId=5682615&cid=44346&categoryId=44346,"[학과개요] 교양공학부는 대학에 입학할 때 전공을 확정하지 않고 자신의 적성에 맞는 공학분야로 전공을 선택하기 위한 학과라 할 수 있습니다. 1학년 과정에서 인문ㆍ사회?자연과학, 예체능 등 일반... "
967,리테일 쇼퍼 마케팅 맞춤의 법칙,https://terms.naver.com/entry.naver?docId=3378552&cid=42266&categoryId=58233,쇼퍼들의 구매 습관이 바뀌고 있다. 이제 번화가에 자리 잡은 곳이 최고 매장은 아니다. 또한 최고의 진열대 위치에 자리 잡은 상품이 쇼퍼의 관심을 끌 수 없을지도 모른다. 쇼퍼들이 정보를 얻고 구매하는... 
